Sample ID,Commodity,Pesticide Code,Pesticide Name,Concentration,LOD,pp_,Annotate,Quantitate,Mean,Commodity Type,Variety,Commodity Claim,Facility Type,Origin,Country,State,Quantity,EPA Tolerance (ppm)
"MD9803020008STCA1","ST","011","Captan","1.3","0.012","M","","M","O","FR","","NC","D","1","","FL","","25"
"MD9803020021STCA1","ST","052","Malathion","0.026","0.004","M","","M","O","FR","","NC","T","1","","FL","","8"
"MD9803020021STCA1","ST","011","Captan","2","0.012","M","","M","O","FR","","NC","T","1","","FL","","25"
"MD9804200002STCA1","ST","011","Captan","0.45","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD9804200002STCA1","ST","102","Carbaryl","0.013","0.008","M","Q","H","O","FR","","NC","D","1","","CA","","10"
"MD9804200003STCA1","ST","626","Iprodione","0.47","0.021","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MD9804200021STCA1","ST","679","Myclobutanil","0.093","0.02","M","","H","O","FR","","NC","T","1","","CA","","0.5 R"
"MD9804200021STCA1","ST","011","Captan","0.46","0.012","M","","M","O","FR","","NC","T","1","","CA","","25"
"MD9805060003STCA1","ST","679","Myclobutanil","0.18","0.02","M","","H","O","FR","","NC","D","1","","CA","","0.5 R"
"MD9807130001STCA1","ST","102","Carbaryl","0.56","0.008","M","","H","O","FR","","NC","D","1","","CA","","10"
"MD9807130001STCA1","ST","626","Iprodione","0.11","0.021","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MD9807130002STCA1","ST","011","Captan","0.1","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD9807130002STCA1","ST","052","Malathion","0.007","0.004","M","Q","M","O","FR","","NC","D","1","","CA","","8"
"MD9807130008STCA1","ST","011","Captan","0.081","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD9807130008STCA1","ST","679","Myclobutanil","0.033","0.02","M","Q","H","O","FR","","NC","D","1","","CA","","0.5 R"
"MD9807130026STCA1","ST","626","Iprodione","3.8","0.021","M","","M","O","FR","","NC","T","1","","CA","","15.0"
"MD9808100002STCA1","ST","052","Malathion","0.007","0.004","M","Q","M","O","FR","","NC","D","1","","CA","","8"
"MD9808100005STCA1","ST","011","Captan","0.02","0.012","M","Q","M","O","FR","","NC","D","1","","TX","","25"
"MD9808100005STUS1","ST","192","Benomyl","0.083","0.05","M","Q","H","O","FR","","NC","D","1","","TX","","5.0"
"MD9808100005STCA1","ST","626","Iprodione","0.035","0.021","M","Q","M","O","FR","","NC","D","1","","TX","","15.0"
"MD9808100008STCA1","ST","159","Methomyl","0.18","0.012","M","","H","O","FR","","NC","D","1","","CA","","2"
"MD9808100008STCA1","ST","902","Endosulfan sulfate","0.021","0.007","M","","M","O","FR","","NC","D","1","","CA","","2.0"
"MD9808100036STCA1","ST","159","Methomyl","0.16","0.012","M","","H","O","FR","","NC","T","1","","CA","","2"
"MD9808100036STUS1","ST","192","Benomyl","0.61","0.05","M","","H","O","FR","","NC","T","1","","CA","","5.0"
"MD9812140001STCA1","ST","679","Myclobutanil","0.15","0.02","M","","H","O","FR","","NC","D","1","","FL","","0.5 R"
"MD9812140001STCA1","ST","011","Captan","0.67","0.012","M","","M","O","FR","","NC","D","1","","FL","","25"
"MD9812140001STCA1","ST","626","Iprodione","0.44","0.021","M","","M","O","FR","","NC","D","1","","FL","","15.0"
"MD9812140002STCA1","ST","679","Myclobutanil","0.15","0.02","M","","H","O","FR","","NC","D","1","","FL","","0.5 R"
"MD9812140008STCA1","ST","159","Methomyl","0.64","0.012","M","","H","O","FR","","NC","D","1","","FL","","2"
"MD9812140008STUS1","ST","192","Benomyl","2.4","0.05","M","","H","O","FR","","NC","D","1","","FL","","5.0"
"MD9812140021STUS1","ST","192","Benomyl","3.2","0.05","M","","H","O","FR","","NC","T","1","","FL","","5.0"
"MI9801120006STWA1","ST","159","Methomyl","0.24","0.012","M","","M","O","FR","","NC","D","1","","FL","","2"
"MI9801120016STUS1","ST","192","Benomyl","0.21","0.05","M","","H","O","FR","","NC","B","1","","FL","","5.0"
"MI9801120016STUS1","ST","026","2,4-D","0.01","0.006","M","Q","M","O","FR","","NC","B","1","","FL","","0.05"
"MI9801120016STWA1","ST","011","Captan","1.1","0.011","M","","M","O","FR","","NC","B","1","","FL","","25"
"MI9801120021STWA1","ST","679","Myclobutanil","0.21","0.057","M","","M","O","FR","","NC","D","1","","CA","","0.5 R"
"MI9801120038STWA1","ST","626","Iprodione","0.063","0.024","M","","M","O","FR","","NC","D","1","","FL","","15.0"
"MI9801120042STWA1","ST","626","Iprodione","1.5","0.024","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MI9801120042STWA1","ST","011","Captan","0.2","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9801120048STUS1","ST","192","Benomyl","0.19","0.05","M","","H","O","FR","","NC","D","1","","FL","","5.0"
"MI9801120048STUS1","ST","026","2,4-D","0.01","0.006","M","Q","M","O","FR","","NC","D","1","","FL","","0.05"
"MI9802020034STWA1","ST","626","Iprodione","0.16","0.024","M","","M","O","FR","","NC","D","1","","FL","","15.0"
"MI9802020034STWA1","ST","011","Captan","0.048","0.011","M","","M","O","FR","","NC","D","1","","FL","","25"
"MI9802020045STWA1","ST","011","Captan","0.33","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9802020048STWA1","ST","011","Captan","0.83","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9803230035STWA1","ST","626","Iprodione","0.52","0.024","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MI9803230040STWA1","ST","011","Captan","0.48","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9804130007STWA1","ST","626","Iprodione","0.04","0.024","M","Q","","O","FR","","NC","S","1","","CA","","15.0"
"MI9804130017STWA1","ST","011","Captan","2.2","0.011","M","","M","O","FR","","NC","D","1","","FL","","25"
"MI9804130038STWA1","ST","011","Captan","1.6","0.011","M","","M","O","FR","","NC","D","1","","FL","","25"
"MI9804130038STWA1","ST","164","Chlorothalonil","0.027","0.004","M","V","M","O","FR","","NC","D","1","","FL","","NT"
"MI9804130038STWA1","ST","901","Endosulfan II","0.23","0.002","M","","M","O","FR","","NC","D","1","","FL","","2.0"
"MI9804130042STWA1","ST","626","Iprodione","0.17","0.024","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MI9804130042STWA1","ST","011","Captan","0.79","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9804130048STWA1","ST","626","Iprodione","0.53","0.024","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MI9805110004STWA1","ST","011","Captan","0.28","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9805110034STWA1","ST","011","Captan","1.4","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9805110050STWA1","ST","626","Iprodione","0.4","0.024","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MI9806010035STWA1","ST","102","Carbaryl","0.068","0.021","M","","M","O","FR","","NC","D","1","","CA","","10"
"MI9807130008STWA1","ST","679","Myclobutanil","0.37","0.057","M","","M","O","FR","","NC","D","1","","CA","","0.5 R"
"MI9807130031STWA1","ST","902","Endosulfan sulfate","0.026","0.005","M","","M","O","FR","","NC","D","1","","CA","","2.0"
"MI9807130031STWA1","ST","159","Methomyl","0.14","0.012","M","","M","O","FR","","NC","D","1","","CA","","2"
"MI9807130031STWA1","ST","901","Endosulfan II","0.07","0.002","M","","M","O","FR","","NC","D","1","","CA","","2.0"
"MI9807130038STWA1","ST","529","Vinclozolin","0.84","0.002","M","","M","O","FR","","NC","D","1","","CA","","10"
"MI9807130038STWA1","ST","159","Methomyl","0.47","0.012","M","","M","O","FR","","NC","D","1","","CA","","2"
"MI9807130038STWA1","ST","011","Captan","0.13","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9807130038STWA1","ST","102","Carbaryl","0.035","0.021","M","Q","","O","FR","","NC","D","1","","CA","","10"
"MI9807130042STWA1","ST","529","Vinclozolin","0.073","0.002","M","","M","O","FR","","NC","D","1","","CA","","10"
"MI9807130042STWA1","ST","626","Iprodione","0.83","0.024","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MI9807130042STWA1","ST","679","Myclobutanil","0.41","0.057","M","","M","O","FR","","NC","D","1","","CA","","0.5 R"
"MI9807130042STWA1","ST","159","Methomyl","0.17","0.012","M","","M","O","FR","","NC","D","1","","CA","","2"
"MI9807130042STWA1","ST","011","Captan","0.15","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9807130048STWA1","ST","626","Iprodione","0.24","0.024","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MI9808100008STWA1","ST","159","Methomyl","0.11","0.012","M","","M","O","FR","","NC","D","1","","CA","","2"
"MI9808100008STWA1","ST","011","Captan","0.018","0.011","M","Q","","O","FR","","NC","D","1","","CA","","25"
"MI9808100035STWA1","ST","679","Myclobutanil","0.095","0.057","M","Q","","O","FR","","NC","D","1","","CA","","0.5 R"
"MI9808100035STWA1","ST","052","Malathion","0.062","0.009","M","","M","O","FR","","NC","D","1","","CA","","8"
"MI9808100035STWA1","ST","011","Captan","0.05","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9808100039STWA1","ST","902","Endosulfan sulfate","0.031","0.005","M","","M","O","FR","","NC","D","1","","CA","","2.0"
"MI9808100039STWA1","ST","901","Endosulfan II","0.009","0.002","M","","M","O","FR","","NC","D","1","","CA","","2.0"
"MI9808100047STWA1","ST","052","Malathion","0.062","0.009","M","","M","O","FR","","NC","D","1","","CA","","8"
"MI9808100050STWA1","ST","902","Endosulfan sulfate","0.018","0.005","M","","M","O","FR","","NC","D","1","","CA","","2.0"
"MI9808100050STWA1","ST","901","Endosulfan II","0.003","0.002","M","Q","","O","FR","","NC","D","1","","CA","","2.0"
"MI9809140005STWA1","ST","679","Myclobutanil","0.095","0.057","M","Q","","O","FR","","NC","D","1","","TX","","0.5 R"
"MI9809140005STWA1","ST","159","Methomyl","0.02","0.012","M","Q","","O","FR","","NC","D","1","","TX","","2"
"MI9809140005STWA1","ST","626","Iprodione","1.2","0.024","M","","M","O","FR","","NC","D","1","","TX","","15.0"
"MI9809140005STUS1","ST","192","Benomyl","0.47","0.05","M","","H","O","FR","","NC","D","1","","TX","","5.0"
"MI9809140010STWA1","ST","159","Methomyl","0.29","0.012","M","","M","O","FR","","NC","D","1","","CA","","2"
"MI9809140042STWA1","ST","626","Iprodione","0.73","0.024","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MI9809140042STWA1","ST","159","Methomyl","0.02","0.012","M","Q","","O","FR","","NC","D","1","","CA","","2"
"MI9809140042STWA1","ST","052","Malathion","0.015","0.009","M","Q","","O","FR","","NC","D","1","","CA","","8"
"MI9809140042STWA1","ST","910","DDE p,p'","0.005","0.003","M","QV","","O","FR","","NC","D","1","","CA","","NT"
"MI9810050040STWA1","ST","011","Captan","0.098","0.011","M","","M","O","FR","","NC","D","1","","CA","","25"
"MI9810050040STWA1","ST","159","Methomyl","0.38","0.012","M","","M","O","FR","","NC","D","1","","CA","","2"
"MI9810050045STWA1","ST","679","Myclobutanil","0.095","0.057","M","Q","","O","FR","","NC","D","1","","CA","","0.5 R"
"MI9810050050STWA1","ST","679","Myclobutanil","0.095","0.057","M","Q","","O","FR","","NC","D","1","","CA","","0.5 R"
"MI9810050050STWA1","ST","626","Iprodione","0.57","0.024","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"MI9812070008STWA1","ST","159","Methomyl","0.43","0.012","M","","M","O","FR","","NC","D","1","","FL","","2"
"MI9812070008STWA1","ST","626","Iprodione","0.99","0.024","M","","M","O","FR","","NC","D","1","","FL","","15.0"
"MI9812070008STWA1","ST","011","Captan","0.74","0.011","M","","M","O","FR","","NC","D","1","","FL","","25"
"MI9812070028STUS1","ST","192","Benomyl","0.41","0.05","M","","H","O","FR","","NC","D","1","","FL","","5.0"
"MI9812070028STWA1","ST","011","Captan","0.018","0.011","M","Q","","O","FR","","NC","D","1","","FL","","25"
"MI9812070034STWA1","ST","626","Iprodione","0.42","0.024","M","","M","O","FR","","NC","D","1","","FL","","15.0"
"MI9812070034STWA1","ST","011","Captan","0.35","0.011","M","","M","O","FR","","NC","D","1","","FL","","25"
"MI9812070038STWA1","ST","011","Captan","1.7","0.011","M","","M","O","FR","","NC","D","1","","FL","","25"
"MI9812070038STWA1","ST","159","Methomyl","0.64","0.012","M","","M","O","FR","","NC","D","1","","FL","","2"
"MI9812070038STWA1","ST","679","Myclobutanil","0.22","0.057","M","","M","O","FR","","NC","D","1","","FL","","0.5 R"
"MI9812070039STWA1","ST","626","Iprodione","0.47","0.024","M","","M","O","FR","","NC","D","1","","FL","","15.0"
"MI9812070050STWA1","ST","679","Myclobutanil","0.095","0.057","M","Q","","O","FR","","NC","D","1","","FL","","0.5 R"
"MI9812070050STWA1","ST","102","Carbaryl","2.8","0.021","M","","M","O","FR","","NC","D","1","","FL","","10"
"MI9812070050STWA1","ST","159","Methomyl","1","0.012","M","","M","O","FR","","NC","D","1","","FL","","2"
"MI9812070050STWA1","ST","011","Captan","1","0.011","M","","M","O","FR","","NC","D","1","","FL","","25"
"NY9801210006STUS1","ST","192","Benomyl","0.21","0.05","M","","H","O","FR","","NC","D","1","","FL","","5.0"
"NY9801210006STUS1","ST","026","2,4-D","0.01","0.006","M","Q","M","O","FR","","NC","D","1","","FL","","0.05"
"NY9801210006STNY1","ST","626","Iprodione","5.5","0.015","M","","M","O","FR","","NC","D","1","","FL","","15.0"
"NY9801210017STNY1","ST","930","Bifenthrin","0.083","0.01","M","","M","O","FR","","NC","D","1","","CA","","3.00"
"NY9801210017STNY1","ST","159","Methomyl","0.013","0.008","M","Q","H","O","FR","","NC","D","1","","CA","","2"
"NY9801210017STUS1","ST","026","2,4-D","0.01","0.006","M","Q","M","O","FR","","NC","D","1","","CA","","0.05"
"NY9801210017STUS1","ST","192","Benomyl","2.3","0.05","M","","H","O","FR","","NC","D","1","","CA","","5.0"
"NY9801210068STUS1","ST","192","Benomyl","0.94","0.05","M","","H","O","FR","","NC","T","1","","CA","","5.0"
"NY9801210079STNY1","ST","011","Captan","2.3","0.006","M","","M","O","FR","","NC","T","1","","FL","","25"
"NY9801210079STNY1","ST","714","Esfenvalerate","0.033","0.02","M","QV","M","O","FR","","NC","T","1","","FL","","NT"
"NY9801210079STNY1","ST","607","Metalaxyl/Mefenoxam","0.022","0.003","M","","M","O","FR","","NC","T","1","","FL","","10.0"
"NY9801210088STNY1","ST","011","Captan","0.094","0.006","M","","M","O","FR","","NC","T","1","","FL","","25"
"NY9801210113STNY1","ST","011","Captan","7.7","0.006","M","","M","O","FR","","NC","T","1","","FL","","25"
"NY9801210113STNY1","ST","607","Metalaxyl/Mefenoxam","0.056","0.003","M","","M","O","FR","","NC","T","1","","FL","","10.0"
"NY9801210113STUS1","ST","026","2,4-D","0.01","0.006","M","Q","M","O","FR","","NC","T","1","","FL","","0.05"
"NY9802170015STNY1","ST","011","Captan","1.7","0.006","M","","M","O","FR","","NC","D","1","","NY","","25"
"NY9802170015STNY1","ST","024","Diazinon","0.007","0.004","M","Q","M","O","FR","","NC","D","1","","NY","","0.5"
"NY9802170015STNY1","ST","626","Iprodione","0.15","0.015","M","","M","O","FR","","NC","D","1","","NY","","15.0"
"NY9802170017STNY1","ST","159","Methomyl","4.4","0.008","M","X","H","A","FR","","NC","D","1","","FL","","2"
"NY9802170017STNY1","ST","011","Captan","1.8","0.006","M","","M","O","FR","","NC","D","1","","FL","","25"
"NY9802170017STNY1","ST","626","Iprodione","1.4","0.015","M","","M","O","FR","","NC","D","1","","FL","","15.0"
"NY9802170017STNY1","ST","607","Metalaxyl/Mefenoxam","0.22","0.003","M","","M","O","FR","","NC","D","1","","FL","","10.0"
"NY9802170068STNY1","ST","011","Captan","1.5","0.006","M","","M","O","FR","","NC","T","1","","CA","","25"
"NY9802170085STNY1","ST","626","Iprodione","0.097","0.015","M","","M","O","FR","","NC","T","1","","FL","","15.0"
"NY9802170085STNY1","ST","159","Methomyl","0.024","0.008","M","","H","O","FR","","NC","T","1","","FL","","2"
"NY9802170085STNY1","ST","338","Dichlorvos (DDVP)","0.009","0.002","M","","M","O","FR","","NC","T","1","","FL","","1"
"NY9802170085STNY1","ST","011","Captan","1.4","0.006","M","","M","O","FR","","NC","T","1","","FL","","25"
"NY9802170085STUS1","ST","192","Benomyl","0.35","0.05","M","","H","O","FR","","NC","T","1","","FL","","5.0"
"NY9802170085STNY1","ST","679","Myclobutanil","0.17","0.015","M","","M","O","FR","","NC","T","1","","FL","","0.5 R"
"NY9802170088STNY1","ST","253","Dicofol o,p'","0.4","0.006","M","","M","R","FR","","NC","T","1","","FL","","5"
"NY9802170088STNY1","ST","930","Bifenthrin","0.017","0.01","M","Q","M","O","FR","","NC","T","1","","FL","","3.00"
"NY9802170088STNY1","ST","254","Dicofol p,p'","5.4","0.006","M","","M","A","FR","","NC","T","1","","FL","","5"
"NY9802170088STNY1","ST","011","Captan","2.8","0.006","M","","M","O","FR","","NC","T","1","","FL","","25"
"NY9802170141STNY1","ST","011","Captan","2","0.006","M","","M","O","FR","","NC","T","1","","FL","","25"
"NY9802170141STNY1","ST","930","Bifenthrin","0.039","0.01","M","","M","O","FR","","NC","T","1","","FL","","3.00"
"NY9802170141STNY1","ST","626","Iprodione","0.025","0.015","M","Q","M","O","FR","","NC","T","1","","FL","","15.0"
"NY9803230006STNY1","ST","626","Iprodione","0.34","0.015","M","","M","O","FR","","NC","D","1","","CA","","15.0"
"NY9803230079STNY1","ST","011","Captan","0.28","0.006","M","","M","O","FR","","NC","D","1","","CA","","25"
"NY9803230085STNY1","ST","102","Carbaryl","2.1","0.006","M","","H","O","FR","","NC","T","1","","FL","","10"
"NY9803230085STNY1","ST","011","Captan","3.3","0.006","M","","M","O","FR","","NC","T","1","","FL","","25"
"NY9803230100STNY1","ST","808","Fenpropathrin","0.27","0.026","M","","M","O","FR","","NC","D","1","","FL","","2.0"
"NY9803230138STNY1","ST","626","Iprodione","0.34","0.015","M","","M","O","FR","","NC","T","1","","CA","","15.0"
"NY9803230138STNY1","ST","102","Carbaryl","0.22","0.006","M","","H","O","FR","","NC","T","1","","CA","","10"
"NY9804200030STNY1","ST","626","Iprodione","0.058","0.015","M","","M","O","FR","","NC","T","1","","CA","","15.0"
"NY9804200030STNY1","ST","011","Captan","1.3","0.006","M","","M","O","FR","","NC","T","1","","CA","","25"
"NY9804200030STNY1","ST","529","Vinclozolin","0.85","0.006","M","","M","O","FR","","NC","T","1","","CA","","10"
"NY9804200030STUS1","ST","192","Benomyl","0.19","0.05","M","","H","O","FR","","NC","T","1","","CA","","5.0"
"NY9804200067STNY1","ST","011","Captan","0.11","0.006","M","","M","O","FR","","NC","T","1","","CA","","25"
"NY9804200067STNY1","ST","529","Vinclozolin","0.01","0.006","M","Q","M","O","FR","","NC","T","1","","CA","","10"
"NY9804200085STNY1","ST","626","Iprodione","0.27","0.015","M","","M","O","FR","","NC","T","1","","CA","","15.0"
"NY9804200085STNY1","ST","102","Carbaryl","0.01","0.006","M","Q","H","O","FR","","NC","T","1","","CA","","10"
"NY9804200085STNY1","ST","529","Vinclozolin","5.2","0.006","M","","M","O","FR","","NC","T","1","","CA","","10"
"NY9804200100STUS1","ST","192","Benomyl","0.37","0.05","M","","H","O","FR","","NC","D","1","","CA","","5.0"
"NY9804200100STNY1","ST","102","Carbaryl","0.056","0.006","M","","H","O","FR","","NC","D","1","","CA","","10"
"NY9804200100STNY1","ST","529","Vinclozolin","1.8","0.006","M","","M","O","FR","","NC","D","1","","CA","","10"
"NY9804200102STNY1","ST","626","Iprodione","0.025","0.015","M","Q","M","O","FR","","NC","T","1","","CA","","15.0"
