"Program","Year","Period","Week Ending","State","State ANSI","Data Item","Data label 1","Data label 2","Value","CV (%)"
"SURVEY",2023,"WEEK #21",2023-05-28,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","72",NA
"SURVEY",2023,"WEEK #21",2023-05-28,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","7",NA
"SURVEY",2023,"WEEK #21",2023-05-28,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","0",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","ACRES HARVESTED",NA,NA,"42,700",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","ACRES PLANTED",NA,NA,"43,100",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN $",NA,"3,110,040,000",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN CWT",NA,"25,800,000",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","YIELD","MEASURED IN CWT / ACRE",NA,"605",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"25,800",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2023,"YEAR",NA,"CALIFORNIA","06","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"25,774,200",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"14,100",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","ACRES PLANTED",NA,NA,"14,200",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"433,556,000",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"2,960,000",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"210",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"8,800",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","PROCESSING - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2023,"YEAR",NA,"FLORIDA","12","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"2,951,200",NA
"SURVEY",2022,"MARKETING YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"108",NA
"SURVEY",2022,"MARKETING YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2022,"MARKETING YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2022,"MARKETING YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"169",NA
"SURVEY",2022,"MARKETING YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2022,"MARKETING YEAR",NA,"FLORIDA","12","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2022,"WEEK #13",2022-04-03,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"4",NA
"SURVEY",2022,"WEEK #13",2022-04-03,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"12",NA
"SURVEY",2022,"WEEK #13",2022-04-03,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"83",NA
"SURVEY",2022,"WEEK #13",2022-04-03,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"1",NA
"SURVEY",2022,"WEEK #13",2022-04-03,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2022,"WEEK #13",2022-04-03,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT EXCELLENT","8",NA
"SURVEY",2022,"WEEK #13",2022-04-03,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT FAIR","27",NA
"SURVEY",2022,"WEEK #13",2022-04-03,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","64",NA
"SURVEY",2022,"WEEK #13",2022-04-03,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","1",NA
"SURVEY",2022,"WEEK #13",2022-04-03,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","0",NA
"SURVEY",2022,"WEEK #15",2022-04-17,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"8",NA
"SURVEY",2022,"WEEK #15",2022-04-17,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"7",NA
"SURVEY",2022,"WEEK #15",2022-04-17,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"84",NA
"SURVEY",2022,"WEEK #15",2022-04-17,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"1",NA
"SURVEY",2022,"WEEK #15",2022-04-17,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2022,"WEEK #15",2022-04-17,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT EXCELLENT","12",NA
"SURVEY",2022,"WEEK #15",2022-04-17,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT FAIR","20",NA
"SURVEY",2022,"WEEK #15",2022-04-17,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","67",NA
"SURVEY",2022,"WEEK #15",2022-04-17,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","1",NA
"SURVEY",2022,"WEEK #15",2022-04-17,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","0",NA
"SURVEY",2022,"WEEK #17",2022-05-01,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"9",NA
"SURVEY",2022,"WEEK #17",2022-05-01,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"14",NA
"SURVEY",2022,"WEEK #17",2022-05-01,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"77",NA
"SURVEY",2022,"WEEK #17",2022-05-01,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"0",NA
"SURVEY",2022,"WEEK #17",2022-05-01,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2022,"WEEK #17",2022-05-01,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT EXCELLENT","8",NA
"SURVEY",2022,"WEEK #17",2022-05-01,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT FAIR","21",NA
"SURVEY",2022,"WEEK #17",2022-05-01,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","70",NA
"SURVEY",2022,"WEEK #17",2022-05-01,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","1",NA
"SURVEY",2022,"WEEK #17",2022-05-01,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","0",NA
"SURVEY",2022,"WEEK #19",2022-05-15,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"13",NA
"SURVEY",2022,"WEEK #19",2022-05-15,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"9",NA
"SURVEY",2022,"WEEK #19",2022-05-15,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"78",NA
"SURVEY",2022,"WEEK #19",2022-05-15,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"0",NA
"SURVEY",2022,"WEEK #19",2022-05-15,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2022,"WEEK #19",2022-05-15,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT EXCELLENT","3",NA
"SURVEY",2022,"WEEK #19",2022-05-15,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT FAIR","37",NA
"SURVEY",2022,"WEEK #19",2022-05-15,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","52",NA
"SURVEY",2022,"WEEK #19",2022-05-15,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","8",NA
"SURVEY",2022,"WEEK #19",2022-05-15,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","0",NA
"SURVEY",2022,"WEEK #21",2022-05-29,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"0",NA
"SURVEY",2022,"WEEK #21",2022-05-29,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"21",NA
"SURVEY",2022,"WEEK #21",2022-05-29,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"72",NA
"SURVEY",2022,"WEEK #21",2022-05-29,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"7",NA
"SURVEY",2022,"WEEK #21",2022-05-29,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2022,"WEEK #21",2022-05-29,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT EXCELLENT","3",NA
"SURVEY",2022,"WEEK #21",2022-05-29,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT FAIR","36",NA
"SURVEY",2022,"WEEK #21",2022-05-29,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","44",NA
"SURVEY",2022,"WEEK #21",2022-05-29,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","16",NA
"SURVEY",2022,"WEEK #21",2022-05-29,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","1",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","ACRES HARVESTED",NA,NA,"43,500",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","ACRES PLANTED",NA,NA,"43,600",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN $",NA,"2,781,768,000",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN CWT",NA,"25,700,000",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","YIELD","MEASURED IN CWT / ACRE",NA,"590",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"25,700",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2022,"YEAR",NA,"CALIFORNIA","06","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"25,674,300",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"12,800",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","ACRES PLANTED",NA,NA,"12,800",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"477,332,000",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"2,820,000",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"220",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"0",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","PROCESSING - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2022,"YEAR",NA,"FLORIDA","12","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"2,820,000",NA
"SURVEY",2021,"MARKETING YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"125",NA
"SURVEY",2021,"MARKETING YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2021,"MARKETING YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2021,"MARKETING YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"160",NA
"SURVEY",2021,"MARKETING YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2021,"MARKETING YEAR",NA,"FLORIDA","12","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2021,"WEEK #13",2021-04-04,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"8",NA
"SURVEY",2021,"WEEK #13",2021-04-04,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"27",NA
"SURVEY",2021,"WEEK #13",2021-04-04,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"64",NA
"SURVEY",2021,"WEEK #13",2021-04-04,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"1",NA
"SURVEY",2021,"WEEK #13",2021-04-04,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2021,"WEEK #13",2021-04-04,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT EXCELLENT","24",NA
"SURVEY",2021,"WEEK #13",2021-04-04,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT FAIR","10",NA
"SURVEY",2021,"WEEK #13",2021-04-04,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","66",NA
"SURVEY",2021,"WEEK #13",2021-04-04,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","0",NA
"SURVEY",2021,"WEEK #13",2021-04-04,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","0",NA
"SURVEY",2021,"WEEK #15",2021-04-18,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"12",NA
"SURVEY",2021,"WEEK #15",2021-04-18,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"20",NA
"SURVEY",2021,"WEEK #15",2021-04-18,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"67",NA
"SURVEY",2021,"WEEK #15",2021-04-18,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"1",NA
"SURVEY",2021,"WEEK #15",2021-04-18,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2021,"WEEK #15",2021-04-18,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT EXCELLENT","27",NA
"SURVEY",2021,"WEEK #15",2021-04-18,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT FAIR","6",NA
"SURVEY",2021,"WEEK #15",2021-04-18,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","67",NA
"SURVEY",2021,"WEEK #15",2021-04-18,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","0",NA
"SURVEY",2021,"WEEK #15",2021-04-18,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","0",NA
"SURVEY",2021,"WEEK #17",2021-05-02,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"8",NA
"SURVEY",2021,"WEEK #17",2021-05-02,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"21",NA
"SURVEY",2021,"WEEK #17",2021-05-02,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"70",NA
"SURVEY",2021,"WEEK #17",2021-05-02,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"1",NA
"SURVEY",2021,"WEEK #17",2021-05-02,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2021,"WEEK #17",2021-05-02,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT EXCELLENT","26",NA
"SURVEY",2021,"WEEK #17",2021-05-02,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT FAIR","8",NA
"SURVEY",2021,"WEEK #17",2021-05-02,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","66",NA
"SURVEY",2021,"WEEK #17",2021-05-02,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","0",NA
"SURVEY",2021,"WEEK #17",2021-05-02,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","0",NA
"SURVEY",2021,"WEEK #19",2021-05-16,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"3",NA
"SURVEY",2021,"WEEK #19",2021-05-16,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"37",NA
"SURVEY",2021,"WEEK #19",2021-05-16,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"52",NA
"SURVEY",2021,"WEEK #19",2021-05-16,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"8",NA
"SURVEY",2021,"WEEK #19",2021-05-16,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2021,"WEEK #19",2021-05-16,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT EXCELLENT","26",NA
"SURVEY",2021,"WEEK #19",2021-05-16,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT FAIR","9",NA
"SURVEY",2021,"WEEK #19",2021-05-16,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","65",NA
"SURVEY",2021,"WEEK #19",2021-05-16,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","0",NA
"SURVEY",2021,"WEEK #19",2021-05-16,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","0",NA
"SURVEY",2021,"WEEK #21",2021-05-30,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"3",NA
"SURVEY",2021,"WEEK #21",2021-05-30,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"36",NA
"SURVEY",2021,"WEEK #21",2021-05-30,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"44",NA
"SURVEY",2021,"WEEK #21",2021-05-30,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"16",NA
"SURVEY",2021,"WEEK #21",2021-05-30,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"1",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","ACRES HARVESTED",NA,NA,"40,200",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","ACRES PLANTED",NA,NA,"40,200",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN $",NA,"3,132,279,000",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN CWT",NA,"25,100,000",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","YIELD","MEASURED IN CWT / ACRE",NA,"625",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"75,300",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2021,"YEAR",NA,"CALIFORNIA","06","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"25,024,700",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"12,300",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","ACRES PLANTED",NA,NA,"12,300",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"451,681,000",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"2,830,000",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"230",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"0",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","PROCESSING - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2021,"YEAR",NA,"FLORIDA","12","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"2,830,000",NA
"SURVEY",2020,"MARKETING YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"93.1",NA
"SURVEY",2020,"MARKETING YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2020,"MARKETING YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2020,"MARKETING YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"139",NA
"SURVEY",2020,"MARKETING YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2020,"MARKETING YEAR",NA,"FLORIDA","12","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2020,"WEEK #14",2020-04-05,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"24",NA
"SURVEY",2020,"WEEK #14",2020-04-05,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"10",NA
"SURVEY",2020,"WEEK #14",2020-04-05,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"66",NA
"SURVEY",2020,"WEEK #14",2020-04-05,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"0",NA
"SURVEY",2020,"WEEK #14",2020-04-05,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2020,"WEEK #16",2020-04-19,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT EXCELLENT",NA,"27",NA
"SURVEY",2020,"WEEK #16",2020-04-19,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT FAIR",NA,"6",NA
"SURVEY",2020,"WEEK #16",2020-04-19,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT GOOD",NA,"67",NA
"SURVEY",2020,"WEEK #16",2020-04-19,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT POOR",NA,"0",NA
"SURVEY",2020,"WEEK #16",2020-04-19,"NORTH CAROLINA","37","CONDITION","MEASURED IN PCT VERY POOR",NA,"0",NA
"SURVEY",2020,"WEEK #16",2020-04-19,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT EXCELLENT","13",NA
"SURVEY",2020,"WEEK #16",2020-04-19,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT FAIR","22",NA
"SURVEY",2020,"WEEK #16",2020-04-19,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT GOOD","60",NA
"SURVEY",2020,"WEEK #16",2020-04-19,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT POOR","5",NA
"SURVEY",2020,"WEEK #16",2020-04-19,"NORTH CAROLINA","37","CONDITION","PREVIOUS YEAR","MEASURED IN PCT VERY POOR","0",NA
