"Sample ID","Commod","Pesticide Code","Pesticide Name","Test Class","Concentration","LOD","pp_","Confirm 1","Confirm 2","Annotate","Quantitate","Mean","Extract","Determ","EPA Tolerance (ppm)","pesticide_name_clean"
"NY9812200254STNY1","ST","024","Diazinon","C",0.03,0.004,"M","D","M",NA,"M","O","999","02","0.5","diazinon"
"NY9812210009STNY1","ST","024","Diazinon","C",0.007,0.004,"M","D","M","Q","M","O","999","02","0.5","diazinon"
"NY9812210009STNY1","ST","170","Methamidophos","C",0.005,0.003,"M","D",NA,"QV","M","O","999","02","NT","methamidophos"
"NY9812210009STNY1","ST","159","Methomyl","E",0.013,0.008,"M","P",NA,"Q","H","O","999","12","2","methomyl"
"NY9812210113STNY1","ST","159","Methomyl","E",0.41,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"NY9812210138STNY1","ST","159","Methomyl","E",0.34,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"NY9812210186STNY1","ST","159","Methomyl","E",0.39,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"NY9812210226STNY1","ST","159","Methomyl","E",0.36,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"NY9812210226STNY1","ST","902","Endosulfan sulfate","A",0.005,0.003,"M","D","M","Q","M","O","999","05","2","endosulfan sulfate"
"OH9801210103STNY1","ST","159","Methomyl","E",0.28,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9801210107STNY1","ST","930","Bifenthrin","O",0.017,0.01,"M","I",NA,"Q","M","O","999","08","3","bifenthrin"
"OH9801210107STNY1","ST","159","Methomyl","E",0.1,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9801210206STNY1","ST","159","Methomyl","E",4.2,0.008,"M","P",NA,"X","H","A","999","12","2","methomyl"
"OH9801210300STNY1","ST","901","Endosulfan II","A",0.014,0.003,"M","D","M",NA,"M","O","999","05","2","endosulfan ii"
"OH9801210300STNY1","ST","902","Endosulfan sulfate","A",0.054,0.003,"M","D","M",NA,"M","O","999","05","2","endosulfan sulfate"
"OH9801210300STNY1","ST","159","Methomyl","E",0.042,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9801210400STNY1","ST","338","Dichlorvos (DDVP)","C",0.005,0.002,"M","D","M",NA,"M","O","999","02","1","dichlorvos (ddvp)"
"OH9802170212STNY1","ST","159","Methomyl","E",0.013,0.008,"M","P",NA,"Q","H","O","999","12","2","methomyl"
"OH9802170305STNY1","ST","159","Methomyl","E",0.087,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9803230102STNY1","ST","159","Methomyl","E",0.055,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9803230105STNY1","ST","808","Fenpropathrin","O",2.1,0.026,"M","I",NA,"X","M","O","999","08","2","fenpropathrin"
"OH9803230412STNY1","ST","808","Fenpropathrin","O",0.043,0.026,"M","I",NA,"Q","M","O","999","08","2","fenpropathrin"
"OH9805270103STNY1","ST","052","Malathion","C",0.011,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"OH9805270111STNY1","ST","930","Bifenthrin","O",0.089,0.003,"M","I",NA,NA,"M","O","999","08","3","bifenthrin"
"OH9805270111STNY1","ST","052","Malathion","C",0.018,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"OH9805270300STNY1","ST","052","Malathion","C",0.013,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"OH9805270300STNY1","ST","102","Carbaryl","E",0.01,0.006,"M","P",NA,"Q","H","O","999","12","10","carbaryl"
"OH9806170307STNY1","ST","159","Methomyl","E",0.036,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9806170412STNY1","ST","102","Carbaryl","E",0.35,0.006,"M","I","P",NA,"H","O","999","12","10","carbaryl"
"OH9807060100STNY1","ST","052","Malathion","C",0.031,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"OH9807060104STNY1","ST","338","Dichlorvos (DDVP)","C",0.006,0.002,"M","D",NA,NA,"M","O","999","02","1","dichlorvos (ddvp)"
"OH9807060104STNY1","ST","052","Malathion","C",0.003,0.002,"M","D",NA,"Q","M","O","999","02","8","malathion"
"OH9807060111STNY1","ST","159","Methomyl","E",0.24,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9807060111STNY1","ST","901","Endosulfan II","A",0.056,0.003,"M","D","M",NA,"M","O","999","05","2","endosulfan ii"
"OH9807060111STNY1","ST","902","Endosulfan sulfate","A",0.026,0.003,"M","D","M",NA,"M","O","999","05","2","endosulfan sulfate"
"OH9807060111STNY1","ST","900","Endosulfan I","A",0.025,0.002,"M","D","M",NA,"M","O","999","05","2","endosulfan i"
"OH9807060200STNY1","ST","159","Methomyl","E",0.013,0.008,"M","P",NA,"Q","H","O","999","12","2","methomyl"
"OH9807060400STNY1","ST","102","Carbaryl","E",0.35,0.006,"M","I","P",NA,"H","O","999","12","10","carbaryl"
"OH9807070215STNY1","ST","159","Methomyl","E",0.62,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9807070215STNY1","ST","102","Carbaryl","E",0.029,0.006,"M","P",NA,NA,"H","O","999","12","10","carbaryl"
"OH9807070215STNY1","ST","052","Malathion","C",0.013,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"OH9808040118STNY1","ST","052","Malathion","C",0.028,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"OH9808040118STNY1","ST","102","Carbaryl","E",0.94,0.006,"M","I","P",NA,"H","O","999","12","10","carbaryl"
"OH9808040200STNY1","ST","808","Fenpropathrin","O",0.012,0.007,"M","I",NA,"Q","M","O","999","08","2","fenpropathrin"
"OH9808040304STNY1","ST","338","Dichlorvos (DDVP)","C",0.003,0.002,"M","D","M","Q","M","O","999","02","1","dichlorvos (ddvp)"
"OH9808040412STNY1","ST","102","Carbaryl","E",0.01,0.006,"M","P",NA,"Q","H","O","999","12","10","carbaryl"
"OH9808040412STNY1","ST","930","Bifenthrin","O",0.062,0.003,"M","I","M",NA,"M","O","999","08","3","bifenthrin"
"OH9809160104STNY1","ST","159","Methomyl","E",0.013,0.008,"M","P",NA,"Q","H","O","999","12","2","methomyl"
"OH9809160104STNY1","ST","052","Malathion","C",0.003,0.002,"M","D","M","Q","M","O","999","02","8","malathion"
"OH9809160202STNY1","ST","102","Carbaryl","E",0.01,0.006,"M","P",NA,"Q","H","O","999","12","10","carbaryl"
"OH9809160202STNY1","ST","052","Malathion","C",0.008,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"OH9809160202STNY1","ST","159","Methomyl","E",0.49,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9809160215STNY1","ST","159","Methomyl","E",0.26,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9809160306STNY1","ST","102","Carbaryl","E",1.2,0.006,"M","I","P",NA,"H","O","999","12","10","carbaryl"
"OH9809160306STNY1","ST","052","Malathion","C",0.088,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"OH9810050100STNY1","ST","102","Carbaryl","E",0.01,0.006,"M","P",NA,"Q","H","O","999","12","10","carbaryl"
"OH9810050104STNY1","ST","808","Fenpropathrin","O",0.45,0.007,"M","I",NA,NA,"M","O","999","08","2","fenpropathrin"
"OH9810050104STNY1","ST","052","Malathion","C",0.041,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"OH9810050105STNY1","ST","159","Methomyl","E",0.18,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9810050105STNY1","ST","338","Dichlorvos (DDVP)","C",0.003,0.002,"M","D",NA,"Q","M","O","999","02","1","dichlorvos (ddvp)"
"OH9810050215STNY1","ST","930","Bifenthrin","O",0.16,0.003,"M","I","M",NA,"M","O","999","08","3","bifenthrin"
"OH9810050215STNY1","ST","052","Malathion","C",0.003,0.002,"M","D","M","Q","M","O","999","02","8","malathion"
"OH9810050215STNY1","ST","159","Methomyl","E",0.013,0.008,"M","P",NA,"Q","H","O","999","12","2","methomyl"
"OH9810050306STNY1","ST","900","Endosulfan I","A",0.006,0.002,"M","M",NA,NA,"M","O","999","05","2","endosulfan i"
"OH9810050306STNY1","ST","901","Endosulfan II","A",0.005,0.003,"M","D","M","Q","M","O","999","05","2","endosulfan ii"
"OH9810050306STNY1","ST","159","Methomyl","E",0.73,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9810050306STNY1","ST","338","Dichlorvos (DDVP)","C",0.022,0.002,"M","D","M",NA,"M","O","999","02","1","dichlorvos (ddvp)"
"OH9811170118STNY1","ST","160","Chlorpyrifos","C",0.005,0.003,"M","D","M","Q","M","O","999","02","0.2","chlorpyrifos"
"OH9811170118STNY1","ST","159","Methomyl","E",0.086,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9812210212STNY1","ST","902","Endosulfan sulfate","A",0.005,0.003,"M","D","M","Q","M","O","999","05","2","endosulfan sulfate"
"OH9812210212STNY1","ST","159","Methomyl","E",0.048,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"OH9812210215STNY1","ST","902","Endosulfan sulfate","A",0.005,0.003,"M","D","M","Q","M","O","999","05","2","endosulfan sulfate"
"OH9812210215STNY1","ST","901","Endosulfan II","A",0.005,0.003,"M","D","M","Q","M","O","999","05","2","endosulfan ii"
"TX9803250405STFL2","ST","102","Carbaryl","E",0.038,0.009,"M","D","I",NA,"H","O","553","12","10","carbaryl"
"TX9804200020STFL2","ST","102","Carbaryl","E",0.037,0.01,"M","D",NA,NA,"H","O","553","12","10","carbaryl"
"TX9804220405STFL2","ST","102","Carbaryl","E",0.061,0.01,"M","D","I",NA,"H","O","553","12","10","carbaryl"
"TX9805270103STFL2","ST","102","Carbaryl","E",0.25,0.01,"M","D",NA,NA,"H","O","553","12","10","carbaryl"
"TX9805270105STFL2","ST","052","Malathion","C",0.013,0.008,"M","D","I","Q",NA,"O","551","16","8","malathion"
"TX9805270409STFL2","ST","052","Malathion","C",0.013,0.008,"M","D","I","Q",NA,"O","551","16","8","malathion"
"TX9806290040STFL2","ST","052","Malathion","C",0.013,0.008,"M","D",NA,"Q",NA,"O","551","14","8","malathion"
"TX9806290040STFL2","ST","102","Carbaryl","E",0.068,0.01,"M","D",NA,NA,"H","O","553","12","10","carbaryl"
"TX9807280020STFL2","ST","159","Methomyl","E",0.18,0.017,"M","D",NA,NA,"H","O","553","12","2","methomyl"
"TX9807280103STFL2","ST","159","Methomyl","E",0.75,0.017,"M","D",NA,NA,"H","O","553","12","2","methomyl"
"TX9812140201STFL2","ST","808","Fenpropathrin","O",0.52,0.025,"M","D","I",NA,"M","O","551","01","2","fenpropathrin"
"TX9812150501STFL2","ST","159","Methomyl","E",0.099,0.017,"M","D",NA,NA,"H","O","553","12","2","methomyl"
"WA9801130004STWA1","ST","102","Carbaryl","E",1.6,0.021,"M","D","P",NA,"M","O","553","12","10","carbaryl"
"CA9803030114STCA1","ST","024","Diazinon","C",0.003,0.002,"M","D",NA,"Q","M","O","552","02","0.5","diazinon"
"CA9805060121STCA1","ST","024","Diazinon","C",0.01,0.002,"M","D",NA,NA,"M","O","552","02","0.5","diazinon"
"CA9805060162STCA1","ST","102","Carbaryl","E",0.11,0.008,"M","M",NA,NA,"H","O","553","12","10","carbaryl"
"CA9805060223STCA1","ST","102","Carbaryl","E",0.11,0.008,"M","M",NA,NA,"H","O","553","12","10","carbaryl"
"CA9805060233STCA1","ST","102","Carbaryl","E",2.2,0.008,"M","M",NA,NA,"H","O","553","12","10","carbaryl"
"CA9806080056STCA1","ST","338","Dichlorvos (DDVP)","C",0.003,0.002,"M","D",NA,"Q","M","O","551","05","1","dichlorvos (ddvp)"
"CA9806080068STCA1","ST","102","Carbaryl","E",0.013,0.008,"M","M",NA,"Q","H","O","553","12","10","carbaryl"
"CA9806080230STCA1","ST","052","Malathion","C",0.019,0.004,"M","D",NA,NA,"M","O","552","02","8","malathion"
"CA9807130017STCA1","ST","052","Malathion","C",0.065,0.004,"M","D","M",NA,"M","O","552","02","8","malathion"
"CA9807130089STCA1","ST","052","Malathion","C",0.024,0.004,"M","D","M",NA,"M","O","552","02","8","malathion"
"CA9807130128STCA1","ST","159","Methomyl","E",0.28,0.012,"M","M",NA,NA,"H","O","553","12","2","methomyl"
"CA9807130151STCA1","ST","052","Malathion","C",0.007,0.004,"M","D",NA,"Q","M","O","552","02","8","malathion"
"CA9807130198STCA1","ST","052","Malathion","C",0.007,0.004,"M","D",NA,"Q","M","O","552","02","8","malathion"
"CA9807130230STCA1","ST","052","Malathion","C",0.015,0.004,"M","D","M",NA,"M","O","552","02","8","malathion"
"CA9808100004STCA1","ST","052","Malathion","C",0.081,0.004,"M","D","M",NA,"M","O","552","02","8","malathion"
"CA9808100149STCA1","ST","159","Methomyl","E",0.02,0.012,"M","M",NA,"Q","H","O","553","12","2","methomyl"
"CA9808100233STCA1","ST","902","Endosulfan sulfate","A",0.012,0.007,"M","D","M","Q","M","O","551","05","2","endosulfan sulfate"
"CA9808100258STCA1","ST","102","Carbaryl","E",0.028,0.008,"M","M",NA,NA,"H","O","553","12","10","carbaryl"
"CA9808100406STCA1","ST","102","Carbaryl","E",0.035,0.008,"M","M",NA,NA,"H","O","553","12","10","carbaryl"
"CA9808110031STCA1","ST","102","Carbaryl","E",0.013,0.008,"M","M",NA,"Q","H","O","553","12","10","carbaryl"
"CA9808110273STCA1","ST","052","Malathion","C",0.034,0.004,"M","D","M",NA,"M","O","552","02","8","malathion"
"CA9809210053STCA1","ST","052","Malathion","C",0.017,0.004,"M","D",NA,NA,"M","O","552","02","8","malathion"
"CA9809210064STCA1","ST","338","Dichlorvos (DDVP)","C",0.003,0.002,"M","D",NA,"Q","M","O","551","02","1","dichlorvos (ddvp)"
"CA9809210094STCA1","ST","052","Malathion","C",0.022,0.004,"M","D","M",NA,"M","O","552","02","8","malathion"
"CA9809210146STCA1","ST","159","Methomyl","E",0.2,0.012,"M","M",NA,NA,"H","O","553","12","2","methomyl"
"CA9809210177STCA1","ST","102","Carbaryl","E",0.06,0.008,"M","M",NA,NA,"H","O","553","12","10","carbaryl"
"CA9809220121STCA1","ST","159","Methomyl","E",0.02,0.012,"M","M",NA,"Q","H","O","553","12","2","methomyl"
"CA9810130122STCA1","ST","102","Carbaryl","E",0.062,0.008,"M","M",NA,NA,"H","O","553","12","10","carbaryl"
"CA9810130140STCA1","ST","052","Malathion","C",0.017,0.004,"M","D","M",NA,"M","O","552","02","8","malathion"
"CA9811020149STCA1","ST","159","Methomyl","E",0.61,0.012,"M","M",NA,NA,"H","O","553","12","2","methomyl"
"CO9801120009STWA1","ST","160","Chlorpyrifos","C",0.007,0.004,"M","D",NA,"Q",NA,"O","552","01","0.2","chlorpyrifos"
"CO9801120011STWA1","ST","159","Methomyl","E",0.13,0.012,"M","D","P",NA,"M","O","553","12","2","methomyl"
"CO9808100006STWA1","ST","052","Malathion","C",0.015,0.009,"M","D",NA,"Q",NA,"O","552","02","8","malathion"
"CO9809140012STWA1","ST","159","Methomyl","E",0.02,0.012,"M","D","P","Q",NA,"O","553","12","2","methomyl"
"FL9801220033STFL2","ST","901","Endosulfan II","A",0.013,0.008,"M","D",NA,"Q",NA,"O","551","01","2","endosulfan ii"
"FL9802240027STFL2","ST","159","Methomyl","E",1.1,0.015,"M","D",NA,NA,"H","O","553","12","2","methomyl"
"FL9803250019STFL2","ST","900","Endosulfan I","A",0.008,0.005,"M","D",NA,"Q",NA,"O","551","01","2","endosulfan i"
"FL9803260005STFL2","ST","159","Methomyl","E",0.084,0.015,"M","D",NA,NA,"H","O","551","12","2","methomyl"
"FL9804150018STFL2","ST","159","Methomyl","E",2.8,0.017,"M","D",NA,"X","H","R","553","12","2","methomyl"
"FL9805270009STFL2","ST","159","Methomyl","E",2.9,0.017,"M","D",NA,NA,"H","R","553","12","2","methomyl"
"FL9806290009STFL2","ST","102","Carbaryl","E",0.017,0.01,"M","D",NA,"Q",NA,"O","553","12","10","carbaryl"
"FL9806290026STFL2","ST","052","Malathion","C",0.063,0.008,"M","D","I",NA,"M","O","551","14","8","malathion"
"FL9807270001STFL2","ST","052","Malathion","C",0.013,0.008,"M","D",NA,"Q",NA,"O","551","16","8","malathion"
"FL9807270027STFL2","ST","052","Malathion","C",0.013,0.008,"M","D","I","Q",NA,"O","551","16","8","malathion"
"FL9808200002STFL2","ST","159","Methomyl","E",1.6,0.017,"M","D",NA,NA,"H","O","553","12","2","methomyl"
"FL9808200026STFL2","ST","159","Methomyl","E",0.16,0.017,"M","D",NA,NA,"H","O","553","12","2","methomyl"
"FL9808200038STFL2","ST","052","Malathion","C",0.013,0.008,"M","D","I","Q",NA,"O","551","16","8","malathion"
"FL9808240005STFL2","ST","902","Endosulfan sulfate","A",0.013,0.008,"M","D",NA,"Q",NA,"O","551","01","2","endosulfan sulfate"
"FL9808240018STFL2","ST","052","Malathion","C",0.044,0.008,"M","D","I",NA,"M","O","551","16","8","malathion"
"FL9809280026STFL2","ST","102","Carbaryl","E",0.063,0.01,"M","D",NA,NA,"H","O","553","12","10","carbaryl"
"FL9810260025STFL2","ST","052","Malathion","C",0.013,0.008,"M","D","I","Q",NA,"O","551","16","8","malathion"
"FL9810260038STFL2","ST","159","Methomyl","E",0.028,0.017,"M","D",NA,"Q",NA,"O","553","12","2","methomyl"
"FL9811160025STFL2","ST","902","Endosulfan sulfate","A",0.013,0.008,"M","D","I","Q",NA,"O","551","01","2","endosulfan sulfate"
"FL9812140002STFL2","ST","159","Methomyl","E",0.028,0.017,"M","D",NA,"Q",NA,"O","553","12","2","methomyl"
"MD9801260008STCA1","ST","052","Malathion","C",0.007,0.004,"M","D","M","Q","M","O","552","02","8","malathion"
"MD9802090001STCA1","ST","159","Methomyl","E",0.15,0.012,"M","M",NA,NA,"H","O","553","12","2","methomyl"
"MD9803020021STCA1","ST","052","Malathion","C",0.026,0.004,"M","D","M",NA,"M","O","552","02","8","malathion"
"MD9804200002STCA1","ST","102","Carbaryl","E",0.013,0.008,"M","M",NA,"Q","H","O","553","12","10","carbaryl"
"MD9806080005STCA1","ST","102","Carbaryl","E",0.35,0.008,"M","M",NA,NA,"H","O","553","12","10","carbaryl"
"MD9807130001STCA1","ST","052","Malathion","C",0.013,0.004,"M","D","M",NA,"M","O","552","02","8","malathion"
"MD9807130002STCA1","ST","052","Malathion","C",0.007,0.004,"M","D",NA,"Q","M","O","552","02","8","malathion"
"MD9808100002STCA1","ST","052","Malathion","C",0.007,0.004,"M","D",NA,"Q","M","O","552","02","8","malathion"
"MD9808100008STCA1","ST","901","Endosulfan II","A",0.01,0.006,"M","D",NA,"Q","M","O","551","05","2","endosulfan ii"
"MI9801120042STWA1","ST","159","Methomyl","E",0.077,0.012,"M","D","P",NA,"M","O","553","12","2","methomyl"
"MI9804130017STWA1","ST","052","Malathion","C",0.03,0.009,"M","D",NA,NA,"M","O","552","02","8","malathion"
"MI9805110034STWA1","ST","102","Carbaryl","E",0.035,0.021,"M","D","P","Q",NA,"O","553","12","10","carbaryl"
"MI9806010035STWA1","ST","102","Carbaryl","E",0.068,0.021,"M","D","P",NA,"M","O","553","12","10","carbaryl"
"MI9807130031STWA1","ST","900","Endosulfan I","A",0.03,0.003,"M","D",NA,NA,"M","O","552","01","2","endosulfan i"
"MI9808100025STWA1","ST","159","Methomyl","E",0.34,0.012,"M","D","P",NA,"M","O","553","12","2","methomyl"
"MI9808100039STWA1","ST","901","Endosulfan II","A",0.009,0.002,"M","D",NA,NA,"M","O","552","01","2","endosulfan ii"
"MI9808100047STWA1","ST","052","Malathion","C",0.062,0.009,"M","D",NA,NA,"M","O","552","02","8","malathion"
"MI9808100050STWA1","ST","902","Endosulfan sulfate","A",0.018,0.005,"M","D",NA,NA,"M","O","552","01","2","endosulfan sulfate"
"MI9809140010STWA1","ST","159","Methomyl","E",0.29,0.012,"M","D","P",NA,"M","O","553","12","2","methomyl"
"MI9809140048STWA1","ST","102","Carbaryl","E",0.16,0.021,"M","D","P",NA,"M","O","553","12","10","carbaryl"
"NY9802170141STNY1","ST","930","Bifenthrin","O",0.039,0.01,"M","I",NA,NA,"M","O","999","08","3","bifenthrin"
"NY9803230085STNY1","ST","808","Fenpropathrin","O",0.043,0.026,"M","I",NA,"Q","M","O","999","08","2","fenpropathrin"
"NY9803230100STNY1","ST","159","Methomyl","E",0.61,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"NY9805270009STNY1","ST","102","Carbaryl","E",0.023,0.006,"M","I","P",NA,"H","O","999","12","10","carbaryl"
"NY9805270088STNY1","ST","052","Malathion","C",0.009,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"NY9806170250STNY1","ST","102","Carbaryl","E",0.01,0.006,"M","P",NA,"Q","H","O","999","12","10","carbaryl"
"NY9807060085STNY1","ST","930","Bifenthrin","O",0.13,0.003,"M","I","M",NA,"M","O","999","08","3","bifenthrin"
"NY9807060089STNY1","ST","159","Methomyl","E",0.27,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"NY9807080021STNY1","ST","052","Malathion","C",0.034,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"NY9807080048STNY1","ST","159","Methomyl","E",0.49,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"NY9808040085STNY1","ST","901","Endosulfan II","A",0.012,0.003,"M","D",NA,NA,"M","O","999","05","2","endosulfan ii"
"NY9808040100STNY1","ST","808","Fenpropathrin","O",0.038,0.007,"M","I",NA,NA,"M","O","999","08","2","fenpropathrin"
"NY9808040113STNY1","ST","900","Endosulfan I","A",0.003,0.002,"M","D",NA,"Q","M","O","999","05","2","endosulfan i"
"NY9808040254STNY1","ST","102","Carbaryl","E",0.027,0.006,"M","I","P",NA,"H","O","999","12","10","carbaryl"
"NY9809160009STNY1","ST","338","Dichlorvos (DDVP)","C",0.003,0.002,"M","D","M","Q","M","O","999","02","1","dichlorvos (ddvp)"
"NY9809160074STNY1","ST","159","Methomyl","E",0.036,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"NY9809160113STNY1","ST","052","Malathion","C",0.008,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"NY9809160141STNY1","ST","159","Methomyl","E",0.13,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"NY9809160254STNY1","ST","052","Malathion","C",0.061,0.002,"M","D","M",NA,"M","O","999","02","8","malathion"
"NY9810050017STNY1","ST","052","Malathion","C",0.003,0.002,"M","D","M","Q","M","O","999","02","8","malathion"
"NY9810050088STNY1","ST","808","Fenpropathrin","O",0.31,0.007,"M","I",NA,NA,"M","O","999","08","2","fenpropathrin"
"NY9810050124STNY1","ST","808","Fenpropathrin","O",0.012,0.007,"M","I",NA,"Q","M","O","999","08","2","fenpropathrin"
"NY9811170100STNY1","ST","902","Endosulfan sulfate","A",0.01,0.003,"M","D",NA,NA,"M","O","999","05","2","endosulfan sulfate"
"NY9811170151STNY1","ST","808","Fenpropathrin","O",0.17,0.025,"M","MO",NA,NA,"M","O","999","07","2","fenpropathrin"
"NY9812210009STNY1","ST","102","Carbaryl","E",1.1,0.006,"M","M","P",NA,"H","O","999","12","10","carbaryl"
"NY9812210061STNY1","ST","159","Methomyl","E",0.029,0.008,"M","P",NA,NA,"H","O","999","12","2","methomyl"
"NY9812210079STNY1","ST","102","Carbaryl","E",0.023,0.006,"M","M","P",NA,"H","O","999","12","10","carbaryl"
"NY9812210088STNY1","ST","159","Methomyl","E",2.4,0.008,"M","P",NA,NA,"H","A","999","12","2","methomyl"
